DATE,TIME,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION,DC_POWER,AC_POWER
16/05/2020,12:00,30.08986207,50.09181933,0.662004302,9018.992694818182,882.2447240227274
16/05/2020,12:15,30.37689871,48.67528186,0.540425129,7497.198051954546,733.9509740227273
16/05/2020,12:30,30.886468599999997,50.44957047,0.76711941,10394.434253136364,1015.9577921772726
16/05/2020,12:45,31.221044800000005,54.23274553,0.8122406409999999,11154.736201363636,1088.891558409091
16/05/2020,13:00,31.31397713,52.8518024,0.636164586,8699.341720772727,850.9735389636364
16/05/2020,13:15,31.66299653,52.0534832,0.733243599,10626.508117272726,1038.3491883636364
16/05/2020,13:30,31.61725667,49.747871999999994,0.583864739,8436.21996740909,825.3967532454545
16/05/2020,13:45,31.3661072,47.299729799999994,0.502392484,7061.811688318182,691.4637987000001
16/05/2020,14:00,31.42362873,46.57489593,0.435684946,6286.546266272728,615.8634740181819
16/05/2020,14:15,31.98976833,47.82889013,0.595977137,8538.385552,835.4613636363639
16/05/2020,14:30,32.24326421,48.35548621,0.5345009860000001,7449.915584454546,729.3870941545454
16/05/2020,14:45,32.3501976,46.20359727,0.514964407,7294.942370136364,714.2929383136365
16/05/2020,15:00,32.43687973,45.77020907,0.503626383,7170.9569805,702.2090097363638
16/05/2020,15:15,32.52414947,45.84053753,0.419735824,5935.646103909091,581.6065746772728
16/05/2020,15:30,32.328025399999994,43.17009267,0.349962358,5062.1314935909095,496.3133116954545
16/05/2020,15:45,32.10339147,39.81443887,0.26140853199999997,3857.9756493181817,379.11136364090913
16/05/2020,16:00,32.02910173,37.712012,0.227681253,3376.764610454546,331.9610389545455
16/05/2020,16:15,31.9597596,36.30115747,0.191869824,2849.6574674545454,279.5684253272728
16/05/2020,16:30,31.90710457,35.77269607,0.17559698399999998,2599.653409136364,254.94342533181813
16/05/2020,16:45,31.88745533,34.78123607,0.150128168,2213.988636409091,217.0709415545455
16/05/2020,17:00,31.74708247,33.73915807,0.133743208,1966.207792181818,192.7408279272727
16/05/2020,17:15,31.54080187,32.7458964,0.10905360300000001,1602.2800325454546,156.73051947727274
16/05/2020,17:30,31.30016687,31.59976787,0.079587311,1176.4448052272728,114.39797077727275
16/05/2020,17:45,31.0485982,30.12416173,0.050450764,751.5413961090909,72.86826298681818
16/05/2020,18:00,30.31168413,28.36227433,0.026212863,392.1063311636363,37.901298701818185
16/05/2020,18:15,29.54822573,26.94033807,0.008812281,125.92126622272731,12.151136364090906
16/05/2020,18:30,28.97306333,25.9079486,0.00035945,0.0,0.0
16/05/2020,18:45,28.6859842,25.50321853,0.0,0.0,0.0
16/05/2020,19:00,28.31019579,25.37907214,0.0,0.0,0.0
16/05/2020,19:15,27.9578898,25.1996236,0.0,0.0,0.0
16/05/2020,19:30,27.57085773,25.165177399999997,0.0,0.0,0.0
16/05/2020,19:45,27.256431,24.9509702,0.0,0.0,0.0
16/05/2020,20:00,26.941198600000003,24.4972452,0.0,0.0,0.0
16/05/2020,20:15,26.70199373,24.07971407,0.0,0.0,0.0
16/05/2020,20:30,26.483793,23.82730513,0.0,0.0,0.0
16/05/2020,20:45,26.31202486,23.62220114,0.0,0.0,0.0
16/05/2020,21:00,26.0082478,23.32152507,0.0,0.0,0.0
16/05/2020,21:15,25.61655473,22.952588000000002,0.0,0.0,0.0
16/05/2020,21:30,25.28644193,22.64899693,0.0,0.0,0.0
16/05/2020,21:45,25.1239094,22.43270273,0.0,0.0,0.0
16/05/2020,22:00,25.0534728,22.2860412,0.0,0.0,0.0
16/05/2020,22:15,24.840010600000003,22.082914199999998,0.0,0.0,0.0
16/05/2020,22:30,24.61206653,21.97715853,0.0,0.0,0.0
16/05/2020,22:45,24.49298086,22.05269729,0.0,0.0,0.0
16/05/2020,23:00,24.46162507,22.18635247,0.0,0.0,0.0
16/05/2020,23:15,24.39256807,22.202923600000002,0.0,0.0,0.0
16/05/2020,23:30,24.3780212,22.11262207,0.0,0.0,0.0
16/05/2020,23:45,24.249346799999998,21.81421107,0.0,0.0,0.0
17/05/2020,0:00,24.17016593,21.63149,0.0,0.0,0.0
17/05/2020,0:15,24.01153147,21.6482788,0.0,0.0,0.0
17/05/2020,0:30,23.8949484,21.48822633,0.0,0.0,0.0
17/05/2020,0:45,23.936809,21.51564464,0.0,0.0,0.0
17/05/2020,1:00,23.87931507,21.53955707,0.0,0.0,0.0
17/05/2020,1:15,23.75795087,21.39526567,0.0,0.0,0.0
17/05/2020,1:30,23.73213194,21.87146944,0.0,0.0,0.0
17/05/2020,1:45,23.72653607,21.64628907,0.0,0.0,0.0
17/05/2020,2:00,23.524877800000002,21.33722527,0.0,0.0,0.0
17/05/2020,2:15,23.45815413,21.35768833,0.0,0.0,0.0
17/05/2020,2:30,23.3887412,21.38264987,0.0,0.0,0.0
17/05/2020,2:45,23.26528493,21.25517264,0.0,0.0,0.0
17/05/2020,3:00,23.3172954,21.50079127,0.0,0.0,0.0
17/05/2020,3:15,23.213891600000004,21.463901800000002,0.0,0.0,0.0
17/05/2020,3:30,22.9518738,20.87708947,0.0,0.0,0.0
17/05/2020,3:45,22.941931,20.809106600000003,0.0,0.0,0.0
17/05/2020,4:00,22.86391193,20.755200199999997,0.0,0.0,0.0
17/05/2020,4:15,22.82215787,20.88553047,0.0,0.0,0.0
17/05/2020,4:30,22.8671814,21.15483607,0.0,0.0,0.0
17/05/2020,4:45,22.74696047,21.075091600000004,0.0,0.0,0.0
17/05/2020,5:00,22.56799927,20.84764007,0.0,0.0,0.0
17/05/2020,5:15,22.57251407,20.91312521,0.0,0.0,0.0
17/05/2020,5:30,22.5491474,21.07022893,0.0,0.0,0.0
17/05/2020,5:45,22.587939399999996,21.22639153,0.000333455,0.0,0.0
17/05/2020,6:00,22.69311313,21.41633907,0.004784626,1.5397727272727273,0.14829545454545456
17/05/2020,6:15,22.79481627,21.68954673,0.012349708000000001,122.10551948181819,11.77987013
17/05/2020,6:30,22.68567307,21.89033827,0.034180881,452.8344155818182,43.79155844227273
17/05/2020,6:45,22.94856573,22.59763193,0.06790460799999999,881.7370129818181,85.59293831227274
17/05/2020,7:00,23.29249893,23.832456399999998,0.10699605599999999,1413.137987090909,137.92110390000005
17/05/2020,7:15,23.61099233,25.83404733,0.19643339699999998,2454.8985389545455,240.74715909090904
17/05/2020,7:30,23.90845814,27.4991695,0.221922492,2849.2702921818177,279.7599837772727
17/05/2020,7:45,24.33187667,30.97835493,0.322464755,4290.577922045454,421.16233765909095
17/05/2020,8:00,25.061761399999998,34.63271467,0.37870241200000004,5066.830357136364,496.80900975000003
17/05/2020,8:15,25.64680373,37.81797673,0.383550269,5163.09902590909,506.1497564954545
17/05/2020,8:30,26.14622593,40.32618213,0.41697534700000005,5591.540584409091,548.0823051909091
17/05/2020,8:45,27.0309326,44.45619293,0.5618116320000001,7490.961850681819,733.4054383090908
17/05/2020,9:00,27.683190999999997,48.176432,0.5760844589999999,7705.835227272727,754.3619318136366
17/05/2020,9:15,27.98594029,45.11740971,0.441706429,6493.112824681818,635.961607140909
17/05/2020,9:30,28.59910273,46.90497853,0.626964662,8345.037337636364,816.6050324681818
17/05/2020,9:45,29.23562,49.9406148,0.772358071,10331.799513181819,1009.9195617318181
17/05/2020,10:00,30.09131267,52.08946933,0.753537445,9834.280031909091,961.3631493545455
17/05/2020,10:15,30.02618813,48.93250113,0.7175451690000001,9696.743506681818,948.2525974045456
17/05/2020,10:30,30.15890107,50.718400200000005,0.685881602,10234.565747272727,999.5868506727273
17/05/2020,10:45,31.06742553,55.4462772,0.855109075,11477.605519545452,1119.7467533181818
17/05/2020,11:00,31.16485807,55.28936173,0.812389053,11050.217532272729,1078.158279181818
17/05/2020,11:15,31.531129999999997,60.20856953,0.997903636,12601.997565,1228.8469155181817
17/05/2020,11:30,32.31780807,63.14558157,0.97745754,12219.946428636364,1192.0028409545457
17/05/2020,11:45,32.5278644,61.801991599999994,0.869908956,10746.393668454546,1048.8400703227273
17/05/2020,12:00,32.49596767,56.10107627,0.6354509620000001,8163.697240136364,798.6218344227273
17/05/2020,12:15,32.98554907,55.0942282,0.7835893890000001,10569.367694954546,1032.1840097363636
17/05/2020,12:30,33.10833713,56.4158632,0.669670513,8347.828733772727,815.9969967409091
17/05/2020,12:45,33.6491878,56.55667753,0.837124353,10475.902597454544,1022.6280843818182
17/05/2020,13:00,33.88692627,53.80755813,0.422498875,5873.676948045454,575.3819805136362
17/05/2020,13:15,33.05344033,43.3909484,0.45177123399999997,6453.4683442272735,631.3867694818183
17/05/2020,13:30,33.727413,54.28965039999999,0.742889743,10238.913149272727,999.6965096999998
17/05/2020,13:45,34.05229864,52.02791714,0.625084994,8495.29788959091,830.3125
17/05/2020,14:00,34.48483913,55.32990507,0.697772575,8882.966720499999,867.9072240181818
17/05/2020,14:15,34.30416453,47.85390453,0.43117843100000003,5776.753246772728,565.9157467545455
17/05/2020,14:30,34.02411533,44.90596927,0.315089903,3975.769480545455,390.0057629772728
17/05/2020,14:45,34.14708273,47.63582767,0.6598271179999999,9535.489448,932.1926948136363
17/05/2020,15:00,35.10977173,54.05481967,0.6836362009999999,9263.620941409092,906.0277597454544
17/05/2020,15:15,35.25248613,49.98867167,0.510241673,7155.797889545454,700.6484577863636
17/05/2020,15:30,34.98165257,49.41860521,0.590900486,7921.360389636364,775.1569805181819
17/05/2020,15:45,34.61278720000001,43.38971593,0.289312882,4205.39204540909,412.73230519545456
17/05/2020,16:00,34.737508,44.04532647,0.45336588299999997,6369.599025954545,623.8436688318181
17/05/2020,16:15,31.03193886,39.52693836,0.33843311600000003,4677.661255454545,458.84954005000003
17/05/2020,16:30,29.56562293,36.2766234,0.29131288699999996,4232.735389636364,415.27930194545445
17/05/2020,16:45,29.36376953,35.604502399999994,0.257869254,3722.8303571818183,365.69813311818183
17/05/2020,17:00,28.75074867,32.94330453,0.14100155,2037.9910714999999,199.80040584090904
17/05/2020,17:15,28.296647200000002,30.6336732,0.11703417099999999,1669.106331181818,163.52865258636362
17/05/2020,17:30,27.60173907,29.47836743,0.09451284199999999,1370.2175324999998,133.3646915590909
17/05/2020,17:45,26.7289,27.917517,0.061722936,874.4691558409093,84.87922077909089
17/05/2020,18:00,26.35418707,26.4137554,0.023625548,317.42126623181815,30.671834415454544
17/05/2020,18:15,26.136122600000004,25.3737672,0.010367788000000001,130.89529221363634,12.62946428590909
17/05/2020,18:30,26.14108673,25.04768067,0.00083712,0.0,0.0
17/05/2020,18:45,25.9966144,24.61709587,0.0,0.0,0.0
17/05/2020,19:00,25.8602378,24.0412028,0.0,0.0,0.0
17/05/2020,19:15,25.98387433,24.02473347,0.0,0.0,0.0
17/05/2020,19:30,25.90812167,24.07766727,0.0,0.0,0.0
17/05/2020,19:45,25.81638657,24.16028707,0.0,0.0,0.0
17/05/2020,20:00,25.67117727,24.32260127,0.0,0.0,0.0
17/05/2020,20:15,25.50143227,23.83279847,0.0,0.0,0.0
17/05/2020,20:30,25.29024047,23.78933507,0.0,0.0,0.0
17/05/2020,20:45,25.28608,24.1300782,0.0,0.0,0.0
17/05/2020,21:00,25.3820984,24.566923000000003,0.0,0.0,0.0
17/05/2020,21:15,22.50401007,21.09329027,0.0,0.0,0.0
17/05/2020,21:30,21.50778593,20.427958,0.0,0.0,0.0
17/05/2020,21:45,21.29480636,20.37712093,0.0,0.0,0.0
17/05/2020,22:00,21.23754673,20.449766,0.0,0.0,0.0
17/05/2020,22:15,21.26081347,20.511557999999997,0.0,0.0,0.0
17/05/2020,22:30,21.314432999999998,20.63365873,0.0,0.0,0.0
17/05/2020,22:45,21.31589153,20.69088327,0.0,0.0,0.0
17/05/2020,23:00,21.220532199999997,20.590588399999998,0.0,0.0,0.0
17/05/2020,23:15,21.21657507,20.6353922,0.0,0.0,0.0
17/05/2020,23:30,21.273112,20.63249327,0.0,0.0,0.0
17/05/2020,23:45,21.20941829,20.56311471,0.0,0.0,0.0
18/05/2020,0:00,21.155690600000003,20.59939973,0.0,0.0,0.0
18/05/2020,0:15,21.041436800000003,20.47596227,0.0,0.0,0.0
18/05/2020,0:30,21.14206753,20.531305,0.0,0.0,0.0
18/05/2020,0:45,21.13725773,20.53331707,0.0,0.0,0.0
18/05/2020,1:00,21.07079267,20.48064787,0.0,0.0,0.0
18/05/2020,1:15,20.98966467,20.38562407,0.0,0.0,0.0
18/05/2020,1:30,20.983842000000003,20.376831,0.0,0.0,0.0
18/05/2020,1:45,21.02700587,20.3931762,0.0,0.0,0.0
18/05/2020,2:00,20.96934314,20.333884,0.0,0.0,0.0
18/05/2020,2:15,21.00723073,20.224764,0.0,0.0,0.0
18/05/2020,2:30,21.13065793,20.224632,0.0,0.0,0.0
18/05/2020,2:45,21.2112,20.25803233,0.0,0.0,0.0
18/05/2020,3:00,21.25834353,20.34683027,0.0,0.0,0.0
18/05/2020,3:15,21.35109453,20.845668600000003,0.0,0.0,0.0
18/05/2020,3:30,21.37037567,21.00739133,0.0,0.0,0.0
18/05/2020,3:45,21.389180399999997,20.86159873,0.0,0.0,0.0
18/05/2020,4:00,21.458990600000003,20.88282673,0.0,0.0,0.0
18/05/2020,4:15,21.18773193,20.36523033,0.0,0.0,0.0
18/05/2020,4:30,21.03696543,19.75568707,0.0,0.0,0.0
18/05/2020,4:45,20.96152547,19.47753107,0.0,0.0,0.0
18/05/2020,5:00,21.00024833,19.77851767,0.0,0.0,0.0
18/05/2020,5:15,21.12766127,20.065865,0.0,0.0,0.0
18/05/2020,5:30,21.19439307,20.01042267,0.0,0.0,0.0
18/05/2020,5:45,21.26538713,19.97623313,0.000519966,0.0,0.0
18/05/2020,6:00,21.30836173,20.28832387,0.008594149,72.33685064999999,6.97857142859091
18/05/2020,6:15,21.43149827,20.859558,0.028366829,383.19074675454544,37.040016234545455
18/05/2020,6:30,21.61032329,21.56044657,0.053956135999999995,746.9228896045454,72.42727272681819
18/05/2020,6:45,21.6726298,22.11884373,0.080550228,1145.5689935454545,111.3776785772727
18/05/2020,7:00,21.8345074,23.14069627,0.11754557300000001,1685.7946428181815,164.96907467727277
18/05/2020,7:15,22.19873053,25.31902047,0.187030046,2666.3441558636364,261.5725649363637
18/05/2020,7:30,22.69612427,28.360955800000003,0.244623029,3450.7329545,338.9842532545454
18/05/2020,7:45,23.10963947,29.0602518,0.119259876,1773.1858766363637,173.57897727272726
18/05/2020,8:00,23.23228947,26.963016800000002,0.08295580400000001,1270.1233766363637,123.5563311681818
18/05/2020,8:15,23.33721907,26.20634773,0.08974817800000001,1380.8433441363634,134.49797078181817
18/05/2020,8:30,23.50864867,26.829099600000003,0.118092295,1822.0308440909093,178.5814935090909
18/05/2020,8:45,23.545935500000002,27.599182,0.124644065,1924.3246752727268,188.63254870000003
18/05/2020,9:00,23.741259799999998,27.86075853,0.115434983,1772.411526,173.7047889590909
18/05/2020,9:15,23.763322,27.50717767,0.110408298,1718.5048701363637,168.42004870454545
18/05/2020,9:30,23.76201373,27.19713127,0.09638069,1492.9423700909092,145.6077922045454
18/05/2020,9:45,23.76213573,26.63055,0.09929516199999999,1528.0884739545456,149.27751622727277
18/05/2020,10:00,23.8746256,26.81340947,0.11281308699999999,1750.714285681818,171.59318181818182
18/05/2020,10:15,23.838385,27.24008373,0.142246735,2213.3019480454545,217.0037337681818
18/05/2020,10:30,24.00694767,28.83434853,0.20888875,3205.2248376363636,314.8661526
18/05/2020,10:45,24.32454136,32.96467593,0.374390925,5642.720779227273,553.0703733727273
18/05/2020,11:00,24.86980793,37.5372804,0.434904685,6419.141233772727,628.8469967590909
18/05/2020,11:15,25.129583800000002,39.55242313,0.484750587,7111.844967545455,696.4186688318182
18/05/2020,11:30,25.28966667,38.92812507,0.351465055,5214.324675318182,511.1603084363635
18/05/2020,11:45,25.21516727,37.6112162,0.414883193,6184.514610545456,605.9228896181819
18/05/2020,12:00,25.70663053,41.3690166,0.562312991,8178.600649363637,800.3711850636365
18/05/2020,12:15,26.31050207,46.14880593,0.6032151689999999,8587.079545454546,840.2355519545455
18/05/2020,12:30,26.84059667,45.97044667,0.593243723,8478.637175272726,829.6818181772725
18/05/2020,12:45,26.93235467,44.0610454,0.551129845,7947.814123409091,777.8951298681816
18/05/2020,13:00,27.01900433,45.00250027,0.567369825,8062.039772727273,789.0312499999999
18/05/2020,13:15,27.12312521,43.86432764,0.7228268240000001,9827.182630090909,960.2958603863636
18/05/2020,13:30,27.371872999999997,49.5876018,0.806846928,11325.84659090909,1105.4585227272726
18/05/2020,13:45,27.86127913,52.84501127,0.97148052,12866.295454545454,1254.632711045455
18/05/2020,14:00,28.36710007,53.9367392,0.723553221,9592.102272454546,937.1541395863637
