DATE,TIME,DC_POWER,AC_POWER
03/06/2020,13:15,9904.377435363636,968.2062500363635
03/06/2020,13:30,10279.75081181818,1004.4603895772728
03/06/2020,13:45,8345.363636363636,817.0348484863636
03/06/2020,14:00,7424.5,726.925
03/06/2020,14:15,9760.870941727273,954.2180195045456
03/06/2020,14:30,9351.9561685,914.2663961090908
03/06/2020,14:45,9998.266234227272,976.9872564863635
03/06/2020,15:00,11909.469156363637,1162.344805136364
03/06/2020,15:15,10981.510551818183,1072.2496753636362
03/06/2020,15:30,6933.827922090909,678.9658279227272
03/06/2020,15:45,5635.581168818182,552.3404220818182
03/06/2020,16:00,5141.808441545454,504.255438309091
03/06/2020,16:15,3849.293019454545,377.6671266227273
03/06/2020,16:30,2574.8198051818185,252.5213474045455
03/06/2020,16:45,4367.478896136364,428.2407467545454
03/06/2020,17:00,5457.738636409092,535.0099025954545
03/06/2020,17:15,2803.0990260000003,275.1633116863636
03/06/2020,17:30,2101.426948090909,205.99967531363643
03/06/2020,17:45,1187.6574674545454,115.55974025454545
03/06/2020,18:00,670.9659090954545,65.0136363640909
03/06/2020,18:15,363.6160714227272,35.14082792181818
03/06/2020,18:30,94.69967532636365,9.136120129818181
03/06/2020,18:45,0.0,0.0
03/06/2020,19:00,0.0,0.0
03/06/2020,19:15,0.0,0.0
03/06/2020,19:30,0.0,0.0
03/06/2020,19:45,0.0,0.0
03/06/2020,1:00,0.0,0.0
03/06/2020,1:15,0.0,0.0
03/06/2020,1:30,0.0,0.0
03/06/2020,1:45,0.0,0.0
03/06/2020,20:00,0.0,0.0
03/06/2020,20:15,0.0,0.0
03/06/2020,20:30,0.0,0.0
03/06/2020,20:45,0.0,0.0
03/06/2020,21:00,0.0,0.0
03/06/2020,21:15,0.0,0.0
03/06/2020,21:30,0.0,0.0
03/06/2020,21:45,0.0,0.0
03/06/2020,22:00,0.0,0.0
03/06/2020,22:15,0.0,0.0
03/06/2020,22:30,0.0,0.0
03/06/2020,22:45,0.0,0.0
03/06/2020,23:00,0.0,0.0
03/06/2020,23:15,0.0,0.0
03/06/2020,23:30,0.0,0.0
03/06/2020,23:45,0.0,0.0
03/06/2020,2:00,0.0,0.0
03/06/2020,2:15,0.0,0.0
03/06/2020,2:30,0.0,0.0
03/06/2020,2:45,0.0,0.0
03/06/2020,3:00,0.0,0.0
03/06/2020,3:15,0.0,0.0
03/06/2020,3:30,0.0,0.0
03/06/2020,3:45,0.0,0.0
03/06/2020,4:00,0.0,0.0
03/06/2020,4:15,0.0,0.0
03/06/2020,4:30,0.0,0.0
03/06/2020,4:45,0.0,0.0
03/06/2020,5:00,0.0,0.0
03/06/2020,5:15,0.0,0.0
03/06/2020,5:30,0.0,0.0
03/06/2020,5:45,0.0,0.0
03/06/2020,6:00,57.49269480545454,5.5485389610454545
03/06/2020,6:15,335.47970779545454,32.42061688363636
03/06/2020,6:30,605.8360389636364,58.63400974045454
03/06/2020,6:45,908.5909090818182,88.2206168827273
03/06/2020,7:00,1435.075487,139.96582792272727
03/06/2020,7:15,2214.577110363636,217.12662337727272
03/06/2020,7:30,2789.368506409091,273.60787338181825
03/06/2020,7:45,3306.798701272727,325.0775974045455
03/06/2020,8:00,4301.291396090909,422.2500000045454
03/06/2020,8:15,4488.955357090908,440.6946428636363
03/06/2020,8:30,4519.306818227273,443.6051136363638
03/06/2020,8:45,5113.738636409092,501.3323051909092
03/06/2020,9:00,6302.595779136364,617.4530844136364
03/06/2020,9:15,6267.286525954545,613.9961039000001
03/06/2020,9:30,5772.544642909092,565.7625811636364
03/06/2020,9:45,5922.340909045454,580.3283279227273
04/06/2020,0:00,0.0,0.0
04/06/2020,0:15,0.0,0.0
04/06/2020,0:30,0.0,0.0
04/06/2020,0:45,0.0,0.0
04/06/2020,10:00,9687.159091681819,946.1109577590909
04/06/2020,10:15,8134.323051954546,794.937987009091
04/06/2020,10:30,9746.022727136364,951.5799513181818
04/06/2020,10:45,12212.247565,1191.1986201363636
04/06/2020,11:00,9896.845778772726,966.6199675545456
04/06/2020,11:15,9835.706980818182,960.7806818272726
04/06/2020,11:30,9391.781655909092,918.1064123318181
04/06/2020,11:45,10639.216720454546,1039.008441531818
04/06/2020,12:00,11589.710227272728,1130.7991883772727
04/06/2020,12:15,10995.081980909092,1073.1541396818182
04/06/2020,12:30,9346.687500181819,913.046347390909
04/06/2020,12:45,8139.67694809091,795.5770292227272
04/06/2020,13:00,12352.579544999999,1205.0870941818182
04/06/2020,13:15,12446.624999545455,1214.1790585
04/06/2020,13:30,7897.889610363636,772.94569805
04/06/2020,13:45,11292.386362727273,1102.2647727727272
04/06/2020,14:00,8074.952110363636,789.4220779227275
04/06/2020,14:15,7322.131493454545,716.2980519545455
04/06/2020,14:30,7033.362013,688.6982142863636
04/06/2020,14:45,10142.655031818182,990.842288959091
04/06/2020,15:00,11311.296266363637,1103.7961038636363
04/06/2020,15:15,8342.20292209091,815.9725649272729
04/06/2020,15:30,8626.94886359091,843.9656655818184
04/06/2020,15:45,8223.531655863637,804.7387175363637
04/06/2020,16:00,7786.511363636364,762.2341720772729
04/06/2020,16:15,6743.030844181819,660.4565746727272
04/06/2020,16:30,5915.270292181818,579.6366883090909
04/06/2020,16:45,3835.2873376363636,376.40714285909087
04/06/2020,17:00,4044.514610409091,397.3521915590909
04/06/2020,17:15,3820.5219155454542,375.4474837681818
04/06/2020,17:30,3042.242694863636,298.7677759772728
04/06/2020,17:45,1892.814935,185.37305194999996
04/06/2020,18:00,871.0844155863637,84.55487013000001
04/06/2020,18:15,293.39204545454544,28.349107143636363
04/06/2020,18:30,47.03219697045454,4.53463203459091
04/06/2020,18:45,0.0,0.0
04/06/2020,19:00,0.0,0.0
04/06/2020,19:15,0.0,0.0
04/06/2020,19:30,0.0,0.0
04/06/2020,19:45,0.0,0.0
04/06/2020,1:00,0.0,0.0
04/06/2020,1:15,0.0,0.0
04/06/2020,1:30,0.0,0.0
04/06/2020,1:45,0.0,0.0
04/06/2020,20:00,0.0,0.0
04/06/2020,20:15,0.0,0.0
04/06/2020,20:30,0.0,0.0
04/06/2020,20:45,0.0,0.0
04/06/2020,21:00,0.0,0.0
04/06/2020,21:15,0.0,0.0
04/06/2020,21:30,0.0,0.0
04/06/2020,21:45,0.0,0.0
04/06/2020,22:00,0.0,0.0
04/06/2020,22:15,0.0,0.0
04/06/2020,22:30,0.0,0.0
04/06/2020,22:45,0.0,0.0
04/06/2020,23:00,0.0,0.0
04/06/2020,23:15,0.0,0.0
04/06/2020,23:30,0.0,0.0
04/06/2020,23:45,0.0,0.0
04/06/2020,2:00,0.0,0.0
04/06/2020,2:15,0.0,0.0
04/06/2020,2:30,0.0,0.0
04/06/2020,2:45,0.0,0.0
04/06/2020,3:00,0.0,0.0
04/06/2020,3:15,0.0,0.0
04/06/2020,3:30,0.0,0.0
04/06/2020,3:45,0.0,0.0
04/06/2020,4:00,0.0,0.0
04/06/2020,4:15,0.0,0.0
04/06/2020,4:30,0.0,0.0
04/06/2020,4:45,0.0,0.0
04/06/2020,5:00,0.0,0.0
04/06/2020,5:15,0.0,0.0
04/06/2020,5:30,0.0,0.0
04/06/2020,5:45,0.0,0.0
04/06/2020,6:00,68.56006493454545,6.615665584409093
04/06/2020,6:15,383.0081168772727,37.02183441636364
04/06/2020,6:30,738.3798701272727,71.58831168818183
04/06/2020,6:45,1205.619318181818,117.30186688181821
04/06/2020,7:00,1857.4772727272723,182.00819805454546
04/06/2020,7:15,2505.081168863637,245.7304383136364
04/06/2020,7:30,2572.3133117272732,252.48977273181816
04/06/2020,7:45,3391.3084415454546,332.64042207272723
04/06/2020,8:00,4927.481331181818,483.42670454090916
04/06/2020,8:15,5285.239448045454,518.2440746681818
04/06/2020,8:30,6396.034090909091,626.5418831181819
04/06/2020,8:45,4835.669642863636,474.0635552
04/06/2020,9:00,7678.382305181818,751.5228084454545
04/06/2020,9:15,6567.422077909091,643.1554383136364
04/06/2020,9:30,6669.875811681818,653.0469155863635
04/06/2020,9:45,6719.581168818182,657.594237009091
05/06/2020,0:00,0.0,0.0
05/06/2020,0:15,0.0,0.0
05/06/2020,0:30,0.0,0.0
05/06/2020,0:45,0.0,0.0
05/06/2020,10:00,10620.630681818184,1037.039935177273
05/06/2020,10:15,6479.882305181818,634.693506490909
05/06/2020,10:30,10166.909091772728,992.8606331090909
05/06/2020,10:45,10088.489447727274,985.0421266454546
05/06/2020,11:00,9484.990259636364,926.7012175272729
05/06/2020,11:15,10684.998376363637,1043.092045459091
05/06/2020,11:30,12376.693182272727,1207.3021916363637
05/06/2020,11:45,11520.314935454548,1123.9916396545457
05/06/2020,12:00,4716.452922227273,462.6734577863637
05/06/2020,12:15,4666.583603954546,457.8133116863637
05/06/2020,12:30,3614.3636363636365,355.2691558454545
05/06/2020,12:45,5362.6574675,525.7703733727274
05/06/2020,13:00,8416.742694818182,823.5297889500002
05/06/2020,13:15,8084.349837545454,790.7083603909093
05/06/2020,13:30,10277.983767,1003.6529220999997
05/06/2020,13:45,13093.512175909093,1276.6551947272726
05/06/2020,14:00,11892.243506818182,1160.1222402272726
05/06/2020,14:15,6219.025162318182,608.7767857136364
05/06/2020,14:30,11518.810876818183,1124.1599025909093
05/06/2020,14:45,10800.567370045454,1055.4147728363635
05/06/2020,15:00,8820.838474,862.2121753318183
05/06/2020,15:15,6843.2199674545445,669.4463474090909
05/06/2020,15:30,4316.693181818182,422.74383116818177
05/06/2020,15:45,8818.172077954545,862.6931006499999
05/06/2020,16:00,7416.940746818183,726.2062499954546
05/06/2020,16:15,6515.8879870909095,638.2888798636363
05/06/2020,16:30,6071.365259727273,594.8299512909091
05/06/2020,16:45,4629.992694818182,454.2525162318183
05/06/2020,17:00,4103.148538863636,402.6357954590909
05/06/2020,17:15,3875.2345779090906,380.28295454999994
05/06/2020,17:30,3680.7175325454546,361.6987824681819
05/06/2020,17:45,2261.2426948636366,221.72857142272733
05/06/2020,18:00,1161.454545409091,113.05438310863637
05/06/2020,18:15,543.3782467545454,52.598944805909085
05/06/2020,18:30,119.16044372590909,11.50367965381818
05/06/2020,18:45,0.0,0.0
05/06/2020,19:00,0.0,0.0
05/06/2020,19:15,0.0,0.0
05/06/2020,19:30,0.0,0.0
05/06/2020,19:45,0.0,0.0
05/06/2020,1:00,0.0,0.0
05/06/2020,1:15,0.0,0.0
05/06/2020,1:30,0.0,0.0
05/06/2020,1:45,0.0,0.0
05/06/2020,20:00,0.0,0.0
05/06/2020,20:15,0.0,0.0
05/06/2020,20:30,0.0,0.0
05/06/2020,20:45,0.0,0.0
05/06/2020,21:00,0.0,0.0
05/06/2020,21:15,0.0,0.0
05/06/2020,21:30,0.0,0.0
05/06/2020,21:45,0.0,0.0
05/06/2020,22:00,0.0,0.0
05/06/2020,22:15,0.0,0.0
05/06/2020,22:30,0.0,0.0
05/06/2020,22:45,0.0,0.0
05/06/2020,23:00,0.0,0.0
05/06/2020,23:15,0.0,0.0
05/06/2020,23:30,0.0,0.0
05/06/2020,23:45,0.0,0.0
05/06/2020,2:00,0.0,0.0
05/06/2020,2:15,0.0,0.0
05/06/2020,2:30,0.0,0.0
05/06/2020,2:45,0.0,0.0
05/06/2020,3:00,0.0,0.0
05/06/2020,3:15,0.0,0.0
05/06/2020,3:30,0.0,0.0
05/06/2020,3:45,0.0,0.0
05/06/2020,4:00,0.0,0.0
05/06/2020,4:15,0.0,0.0
05/06/2020,4:30,0.0,0.0
05/06/2020,4:45,0.0,0.0
05/06/2020,5:00,0.0,0.0
05/06/2020,5:15,0.0,0.0
05/06/2020,5:30,0.0,0.0
05/06/2020,5:45,0.0,0.0
05/06/2020,6:00,91.44561688136365,8.824594155590908
05/06/2020,6:15,301.06818181818176,29.08668831136363
05/06/2020,6:30,576.1152597409091,55.768181818636364
05/06/2020,6:45,1372.478896090909,133.86412338181816
05/06/2020,7:00,1452.636363590909,141.79821428636362
05/06/2020,7:15,1912.8595779999998,187.43676947727275
05/06/2020,7:30,2141.1038960909095,209.91599025909093
05/06/2020,7:45,2346.9675324545456,230.13116883636357
05/06/2020,8:00,2835.8352272727275,278.36201298636365
05/06/2020,8:15,5268.710227318182,516.2728896136364
05/06/2020,8:30,6950.736201318182,680.6812499954546
05/06/2020,8:45,7408.485389636364,725.2302759772728
05/06/2020,9:00,7283.176136363636,712.8199675363637
05/06/2020,9:15,8823.671266227273,863.0491883090908
05/06/2020,9:30,9768.855520272728,954.451136331818
05/06/2020,9:45,5769.198863590908,565.3234577909091
06/06/2020,0:00,0.0,0.0
06/06/2020,0:15,0.0,0.0
06/06/2020,0:30,0.0,0.0
06/06/2020,0:45,0.0,0.0
06/06/2020,10:00,10498.95535731818,1025.270698059091
06/06/2020,10:15,8627.115259909091,842.7323052136366
06/06/2020,10:30,9203.49594131818,897.9817370090909
06/06/2020,10:45,8482.43993509091,829.0087662363638
06/06/2020,11:00,10105.10957831818,986.9080356772728
06/06/2020,11:15,11275.235390272726,1100.3173700727273
06/06/2020,11:30,7549.678571454546,737.6482142863637
06/06/2020,11:45,5229.245129818181,511.5519480545454
06/06/2020,12:00,8162.788961045455,797.508766231818
06/06/2020,12:15,8749.3839285,854.6705357090909
06/06/2020,12:30,10114.779220272727,987.4127435272726
06/06/2020,12:45,8709.758116909092,851.0449675318181
06/06/2020,13:00,12523.56168818182,1221.5374187727273
06/06/2020,13:15,4082.693181818182,399.7379870090909
06/06/2020,13:30,8388.099025954545,819.9690746772726
06/06/2020,13:45,10192.64691609091,995.1738637409093
06/06/2020,14:00,7565.249188272727,739.9443181818183
06/06/2020,14:15,11962.21185063636,1167.0670455909092
06/06/2020,14:30,4537.482954545455,443.5808441545456
06/06/2020,14:45,2415.613636409091,236.9309253272727
06/06/2020,15:00,4071.8952922727276,399.81712662272724
06/06/2020,15:15,4963.415584363636,486.6549513045454
06/06/2020,15:30,4307.012987,422.82743506818184
06/06/2020,15:45,3308.6615260000003,325.05340909090904
06/06/2020,16:00,2676.9772726818182,262.6055194863637
06/06/2020,16:15,1542.5543831363639,150.66144480454543
06/06/2020,16:30,1365.352272772727,132.9293831181818
06/06/2020,16:45,1285.4837661818185,125.06363636818182
06/06/2020,17:00,927.6047077818181,90.09245129909094
06/06/2020,17:15,643.4569805181818,62.30235389545454
06/06/2020,17:30,452.2735389636363,43.733766233636366
06/06/2020,17:45,329.84902597727273,31.866396104545455
06/06/2020,18:00,219.4650974,21.186038961363632
06/06/2020,18:15,107.455357142,10.3639285727
06/06/2020,18:30,0.0,0.0
06/06/2020,18:45,0.0,0.0
06/06/2020,19:00,0.0,0.0
06/06/2020,19:15,0.0,0.0
06/06/2020,19:30,0.0,0.0
06/06/2020,19:45,0.0,0.0
06/06/2020,1:00,0.0,0.0
06/06/2020,1:15,0.0,0.0
06/06/2020,1:30,0.0,0.0
06/06/2020,1:45,0.0,0.0
06/06/2020,20:00,0.0,0.0
06/06/2020,20:15,0.0,0.0
06/06/2020,20:30,0.0,0.0
06/06/2020,20:45,0.0,0.0
06/06/2020,21:00,0.0,0.0
06/06/2020,21:15,0.0,0.0
06/06/2020,21:30,0.0,0.0
06/06/2020,21:45,0.0,0.0
06/06/2020,22:00,0.0,0.0
06/06/2020,22:15,0.0,0.0
06/06/2020,22:30,0.0,0.0
06/06/2020,22:45,0.0,0.0
06/06/2020,23:00,0.0,0.0
06/06/2020,23:15,0.0,0.0
06/06/2020,23:30,0.0,0.0
06/06/2020,23:45,0.0,0.0
06/06/2020,2:00,0.0,0.0
06/06/2020,2:15,0.0,0.0
06/06/2020,2:30,0.0,0.0
06/06/2020,2:45,0.0,0.0
06/06/2020,3:00,0.0,0.0
06/06/2020,3:15,0.0,0.0
06/06/2020,3:30,0.0,0.0
06/06/2020,3:45,0.0,0.0
06/06/2020,4:00,0.0,0.0
06/06/2020,4:15,0.0,0.0
06/06/2020,4:30,0.0,0.0
06/06/2020,4:45,0.0,0.0
06/06/2020,5:00,0.0,0.0
06/06/2020,5:15,0.0,0.0
06/06/2020,5:30,0.0,0.0
06/06/2020,5:45,0.0,0.0
06/06/2020,6:00,134.67694805,12.997321428181817
06/06/2020,6:15,422.95860389090905,40.888555194545454
06/06/2020,6:30,746.8482142818182,72.42118506454545
06/06/2020,6:45,1452.9407468181819,141.82491883181817
06/06/2020,7:00,2643.478896136364,259.33863635909097
06/06/2020,7:15,3344.890422045454,328.57581168636375
06/06/2020,7:30,3830.430194818182,376.4215909136363
06/06/2020,7:45,4557.690746727272,447.2762175272728
06/06/2020,8:00,5199.911525954545,509.7495129909091
06/06/2020,8:15,5388.596590909091,528.2121753181818
06/06/2020,8:30,7003.916396090909,685.8579545454545
06/06/2020,8:45,6083.177759727273,596.0063311636366
06/06/2020,9:00,3825.2881493636364,375.76647726818186
06/06/2020,9:15,5267.008116909091,516.4323863681817
06/06/2020,9:30,9159.149350727273,895.5294642909092
06/06/2020,9:45,6917.852272727273,676.8593344181817
07/06/2020,0:00,0.0,0.0
07/06/2020,0:15,0.0,0.0
07/06/2020,0:30,0.0,0.0
07/06/2020,0:45,0.0,0.0
07/06/2020,10:00,6685.431006590909,654.8292207772726
07/06/2020,10:15,7791.638798727273,762.622808440909
07/06/2020,10:30,9605.958603863635,939.1711850636362
07/06/2020,10:45,13074.673701363634,1275.1126622727274
07/06/2020,11:00,11439.076298636364,1116.6614448181817
07/06/2020,11:15,13517.967532272729,1318.169399363636
07/06/2020,11:30,11619.972402727273,1134.2969155909088
07/06/2020,11:45,11102.597401818182,1084.3246753318178
07/06/2020,12:00,13125.137987272727,1279.7561688636363
07/06/2020,12:15,11566.28084440909,1127.7134740318181
07/06/2020,12:30,10729.71103909091,1046.1435876818182
07/06/2020,12:45,9833.761363,958.7897727272724
07/06/2020,13:00,9193.400162272728,896.3603084090909
07/06/2020,13:15,9242.67532409091,901.1994318181817
07/06/2020,13:30,8134.278409136363,793.7895292000001
07/06/2020,13:45,5740.627435045454,561.6579545454546
07/06/2020,14:00,9529.905844,930.9095778999999
07/06/2020,14:15,8533.074675409092,833.6029220727273
